Account Id,Account Name,Account Owned By,Account Type,Address,Billing City,Billing Region,Billing State,Close Date,Closed,Created Date,Industry,Opportunity ID,Opportunity Name,Opportunity Type,Product Name,Stage,Won,Zip Code,Amount,Discount Granted,Opportunity Quantity,Unit Price
001i0000008rGCyAAM,Magna Foundation,Greg Powell,Other,"278 Derby St, Salem, MA 01970-3635",Salem,Northeast,Massachusetts,6/28/2011,Vrai,6/30/2010,Business Services,006i0000001vt2DAAQ,Magna Foundation vt2DAAQ  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,1970,3480,13.00%,5,800
001i0000008rGCyAAM,Magna Foundation,Greg Powell,Other,"278 Derby St, Salem, MA 01970-3635",Salem,Northeast,Massachusetts,6/28/2011,Vrai,2/26/2011,Business Services,006i0000001vt9uAAA,Magna Foundation vt9uAAA  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,1970,82320,30.00%,147,800
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,6/30/2011,Vrai,6/30/2011,Recreation,006i0000001vtHDAAY,123 Warehousing vtHDAAY  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,85544,637,9.00%,1,700
001i0000008rC5vAAE,Globex Corporation,Greg Powell,Gold,"1 Kendall Sq Ste B1102, Cambridge, MA 02139-1592",Cambridge,Northeast,Massachusetts,7/1/2011,Vrai,6/30/2011,Healthcare,006i0000001vtHQAAY,Globex Corporation vtHQAAY  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,2139,21000,25.00%,35,800
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,7/1/2011,Vrai,6/30/2011,Recreation,006i0000001vtHCAAY,123 Warehousing vtHCAAY  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,85544,12160,20.00%,19,800
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,7/2/2011,Vrai,6/30/2011,Recreation,006i0000001vtHEAAY,123 Warehousing vtHEAAY  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,85544,12160,20.00%,19,800
001i0000008rFL3AAM,Big T Burgers and Fries,Greg Powell,Gold,"61 Brookline Ave, Boston, MA 02215-3406",Boston,Northeast,Massachusetts,7/4/2011,Vrai,6/30/2011,Recreation,006i0000001vtHXAAY,Big T Burgers and Fries vtHXAAY  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,2215,6912,28.00%,12,800
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,7/5/2011,Vrai,6/30/2011,Recreation,006i0000001vtHFAAY,123 Warehousing vtHFAAY  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,85544,680,15.00%,1,800
001i0000008rERaAAM,Ac Eleifend Foundation,Greg Powell,Gold,"210 Coddington Hwy, Middletown, RI 02842-4884",Middletown,Northeast,Rhode Island,7/6/2011,Vrai,7/8/2011,Insurance,006i0000001vtI1AAI,Ac Eleifend Foundation vtI1AAI  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,2842,7104,26.00%,12,800
001i0000008rG6xAAE,Curabitur Vel Lectus Incorporated,Greg Powell,Gold,"500 North Commercial St, Manchester, NH 03101-1151",Manchester,Northeast,New Hampshire,7/8/2011,Vrai,7/10/2011,Entertainment,006i0000001vtIAAAY,Curabitur Vel Lectus Incorporated vtIAAAY  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,3101,3072,4.00%,4,800
001i0000008rFn0AAE,Magna Nec Quam LLC,Greg Powell,Gold,"222 West St Ste 46, Keene, NH 03431-2459",Keene,Northeast,New Hampshire,7/14/2011,Vrai,7/16/2011,Financial Services,006i0000001vtIJAAY,Magna Nec Quam LLC vtIJAAY  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,3431,12600,25.00%,21,800
001i0000008rFUtAAM,Urna PC,Greg Long,Gold,"30205 Sw 217 Ave, Homestead, FL 33030",Homestead,Southeast,Florida,7/19/2011,Vrai,7/16/2011,Retail,006i0000001vtIHAAY,Urna PC vtIHAAY  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,33030,784,2.00%,1,800
001i0000008rFxXAAU,Gadgetron,Julie Owens,Gold,"1 Main St, Brockport, NY 14420",Brockport,Northeast,New York,7/19/2011,Vrai,7/17/2011,Distribution,006i0000001vtIOAAY,Gadgetron vtIOAAY  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,14420,16660,15.00%,28,700
001i0000008rELYAA2,Aliquet Magna Ltd,Greg Powell,Gold,"345 Cochituate Rd, Framingham, MA 01701-4607",Framingham,Northeast,Massachusetts,7/20/2011,Vrai,7/12/2011,Financial Services,006i0000001vtICAAY,Aliquet Magna Ltd vtICAAY  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,1701,1670.4,13.00%,16,120
001i0000008rFxXAAU,Gadgetron,Julie Owens,Gold,"1 Main St, Brockport, NY 14420",Brockport,Northeast,New York,7/23/2011,Vrai,7/22/2011,Distribution,006i0000001vtIWAAY,Gadgetron vtIWAAY  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,14420,10752,4.00%,14,800
001i0000008rG4CAAU,Euismod Ac Fermentum Ltd,Greg Powell,Gold,"3378 White Mountain Hwy (Rt 16), North Conway, NH 03860-1518",North Conway,Northeast,New Hampshire,7/28/2011,Vrai,7/30/2011,Transportation,006i0000001vtIqAAI,Euismod Ac Fermentum Ltd vtIqAAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,3860,22080,8.00%,30,800
001i0000008rCv2AAE,Pede Et Risus Limited,Jamie Data,Gold,"705 Main St, Ogunquit, ME 03907-3013",Ogunquit,Northeast,Maine,7/29/2011,Vrai,7/31/2011,Manufacturing,006i0000001vtJ3AAI,Pede Et Risus Limited vtJ3AAI  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,3907,1029.6,22.00%,11,120
001i0000008rGAdAAM,Blandit At PC,Jamie Data,Gold,"28 Levesque Dr Ste 4 C/O Eliot Commons, Eliot, ME 03903-2073",Eliot,Northeast,Maine,7/29/2011,Vrai,7/31/2011,Transportation,006i0000001vtJ2AAI,Blandit At PC vtJ2AAI  MOL Mobile Software,Software,MOL Mobile,Closed Won,Vrai,3903,6570,27.00%,10,900
001i0000008rGAdAAM,Blandit At PC,Jamie Data,Gold,"28 Levesque Dr Ste 4 C/O Eliot Commons, Eliot, ME 03903-2073",Eliot,Northeast,Maine,7/29/2011,Vrai,6/27/2011,Transportation,006i0000001vtGgAAI,Blandit At PC vtGgAAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,3903,5888,8.00%,8,800
001i0000008rD2OAAU,Inceptos Hymenaeos Mauris Corporation,Jamie Data,Gold,"112 Pleasant St, Brunswick, ME 04011-2207",Brunswick,Northeast,Maine,7/30/2011,Vrai,8/1/2011,Healthcare,006i0000001vtJDAAY,Inceptos Hymenaeos Mauris Corporation vtJDAAY  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,4011,23976,19.00%,37,800
001i0000008rFpPAAU,Sem Elit Pharetra Industries,Jamie Data,Gold,"678 Roosevelt Trl, Naples, ME 04055-5335",Naples,Northeast,Maine,7/31/2011,Vrai,7/29/2011,Computer Hardware,006i0000001vtIkAAI,Sem Elit Pharetra Industries vtIkAAI  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Lost,Faux,4055,510,15.00%,5,120
001i0000008rG0AAAU,Elux India,Jamie Data,Gold,"26 Front St, Bangor, ME 04401-6418",Bangor,Northeast,Maine,8/3/2011,Vrai,8/2/2011,Computer Hardware,006i0000001vtJFAAY,Elux India vtJFAAY  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,4401,21840,9.00%,30,800
001i0000008rFjLAAU,A Dui Cras Consulting,Jamie Data,Gold,"570 Main St, Bangor, ME 04401-6821",Bangor,Northeast,Maine,8/4/2011,Vrai,7/31/2011,Insurance,006i0000001vtIvAAI,A Dui Cras Consulting vtIvAAI  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,4401,5621,27.00%,11,700
001i0000008rG2sAAE,Cursus Nunc Mauris Ltd,Jamie Data,Gold,"416 Main St, Rockland, ME 04841-3345",Rockland,Northeast,Maine,8/5/2011,Vrai,8/7/2011,Insurance,006i0000001vtJOAAY,Cursus Nunc Mauris Ltd vtJOAAY  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,4841,6952,21.00%,11,800
001i0000008rE2XAAU,Vitae Company,Greg Powell,Gold,"428 Main St, Bennington, VT 05201-2109",Bennington,Northeast,Vermont,8/7/2011,Vrai,8/1/2011,Insurance,006i0000001vtJ8AAI,Vitae Company vtJ8AAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,5201,1504,6.00%,2,800
001i0000008rFgJAAU,Foo Bars,Elissa Sanders,Gold,"725 Manitou Ave Ste 3, Manitou Springs, CO 80829",Manitou Springs,West,Colorado,8/11/2011,Vrai,8/9/2011,Services,006i0000001vtJUAAY,Foo Bars vtJUAAY  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,80829,3240,10.00%,30,120
001i0000008rG6VAAU,Global Phone Networks(GPN),Fred Jenkins,Gold,"110 N Magnolia Ave, El Cajon, CA 92020",El Cajon,West,California,8/14/2011,Vrai,8/14/2011,Technology,006i0000001vtJeAAI,Global Phone Networks(GPN) vtJeAAI  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,92020,4900,0.00%,7,700
001i0000008rG61AAE,Per Conubia Consulting,Greg Powell,Gold,"254 Wilkins St, Morrisville, VT 05661-6117",Morrisville,Northeast,Vermont,8/15/2011,Vrai,7/9/2011,Healthcare,006i0000001vtI6AAI,Per Conubia Consulting vtI6AAI  MOL Standard Services,Services,MOL Standard,Closed Lost,Faux,5661,31500,25.00%,60,700
001i0000008rFgJAAU,Foo Bars,Elissa Sanders,Gold,"725 Manitou Ave Ste 3, Manitou Springs, CO 80829",Manitou Springs,West,Colorado,8/16/2011,Vrai,8/13/2011,Services,006i0000001vtJcAAI,Foo Bars vtJcAAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,80829,6768,6.00%,9,800
001i0000008rGCjAAM,Phasellus Libero Mauris Company,Greg Powell,Gold,"21 East St, Northfield, VT 05663-6719",Northfield,Northeast,Vermont,8/25/2011,Vrai,8/27/2011,Construction,006i0000001vtK6AAI,Phasellus Libero Mauris Company vtK6AAI  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,5663,2496,22.00%,4,800
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,8/25/2011,Vrai,8/20/2011,Recreation,006i0000001vtJlAAI,123 Warehousing vtJlAAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,85544,6560,18.00%,10,800
001i0000008rFGuAAM,Iaculis Ltd,Greg Powell,Gold,"700 Trapp Hill Rd, Stowe, VT 05672-5074",Stowe,Northeast,Vermont,8/26/2011,Vrai,8/28/2011,Hospitality,006i0000001vtK9AAI,Iaculis Ltd vtK9AAI  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,5672,594,1.00%,5,120
001i0000008rCqiAAE,Fusce Aliquam Enim Limited,Greg Powell,Gold,"41 Center St, Rutland, VT 05701-4016",Rutland,Northeast,Vermont,8/26/2011,Vrai,8/28/2011,Insurance,006i0000001vtKHAAY,Fusce Aliquam Enim Limited vtKHAAY  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,5701,6336,12.00%,9,800
001i0000008rFlFAAU,Egestas Limited,Kevin Gibson,Gold,"650 W Cypress St, Kennett Square, PA 19348",Kennett Square,Northeast,Pennsylvania,8/28/2011,Vrai,8/20/2011,Computer Hardware,006i0000001vtJpAAI,Egestas Limited vtJpAAI  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,19348,61152,22.00%,98,800
001i0000008rEAOAA2,Tempor Limited,Greg Powell,Gold,"942 Main St, Hartford, CT 06103-1214",Hartford,Northeast,Connecticut,9/4/2011,Vrai,9/6/2011,Healthcare,006i0000001vtKZAAY,Tempor Limited vtKZAAY  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Lost,Faux,6103,4633.2,1.00%,39,120
001i0000008rBS9AAM,Etiam Corporation,Greg Powell,Gold,"967 Main St, Willimantic, CT 06226-2330",Willimantic,Northeast,Connecticut,9/4/2011,Vrai,9/6/2011,Healthcare,006i0000001vtKbAAI,Etiam Corporation vtKbAAI  MOL Premium Software,Software,MOL Premium,Closed Lost,Faux,6226,20328,23.00%,22,1200
001i0000008rG3bAAE,Ante Maecenas Ltd,Tara Wang,Gold,"1800 4th St NW, Albuquerque, NM 87102",Albuquerque,Southwest,New Mexico,9/4/2011,Vrai,8/28/2011,Hospitality,006i0000001vtKCAAY,Ante Maecenas Ltd vtKCAAY  MOL Standard Software,Software,MOL Mobile,Closed Won,Vrai,87102,10395,23.00%,15,900
001i0000008rFftAAE,Nullam Ltd,Jennifer Gonzales,Gold,"6424 Riverside St, Bonners Ferry, ID 83805",Bonners Ferry,West,Idaho,9/5/2011,Vrai,8/28/2011,Transportation,006i0000001vtKDAAY,Nullam Ltd vtKDAAY  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,83805,2280,5.00%,3,800
001i0000008rEyUAAU,Lacus Mauris Non LLP,Greg Powell,Gold,"850 W Main St, Branford, CT 06405-3422",Branford,Northeast,Connecticut,9/7/2011,Vrai,9/9/2011,Business Services,006i0000001vtKjAAI,Lacus Mauris Non LLP vtKjAAI  MOL Mobile Software,Software,MOL Mobile,Closed Won,Vrai,6405,11340,30.00%,18,900
001i0000008rEBTAA2,Tincidunt Incorporated,Greg Powell,Gold,"819 Bridgeport Ave, Shelton, CT 06484-4714",Shelton,Northeast,Connecticut,9/9/2011,Vrai,9/11/2011,Healthcare,006i0000001vtKtAAI,Tincidunt Incorporated vtKtAAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,6484,6864,22.00%,11,800
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,9/10/2011,Vrai,9/6/2011,Recreation,006i0000001vtKUAAY,123 Warehousing vtKUAAY  MOL Standard Software,Maintenance,MOL Mobile,Closed Won,Vrai,85544,1263.6,19.00%,13,120
001i0000008rEKQAA2,Pretium Neque Morbi Inc.,Julie Owens,Gold,"175 Main St, Oneonta, NY 13820",Oneonta,Northeast,New York,9/11/2011,Vrai,9/3/2011,Manufacturing,006i0000001vsx3AAA,Pretium Neque Morbi Inc. vsx3AAA  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,13820,13440,20.00%,21,800
001i0000008rELYAA2,Aliquet Magna Ltd,Greg Powell,Gold,"345 Cochituate Rd, Framingham, MA 01701-4607",Framingham,Northeast,Massachusetts,9/13/2011,Vrai,9/10/2011,Financial Services,006i0000001vtKoAAI,Aliquet Magna Ltd vtKoAAI  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,1701,5762.4,2.00%,49,120
001i0000008rG6VAAU,Global Phone Networks(GPN),Fred Jenkins,Gold,"110 N Magnolia Ave, El Cajon, CA 92020",El Cajon,West,California,9/17/2011,Vrai,9/17/2011,Technology,006i0000001vtLBAAY,Global Phone Networks(GPN) vtLBAAY  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,92020,1065.6,26.00%,12,120
001i0000008rEoOAAU,Ultricies LLC,Greg Powell,Gold,"2600 Post Rd, Southport, CT 06890-1258",Southport,Northeast,Connecticut,9/18/2011,Vrai,9/20/2011,Entertainment,006i0000001vtLWAAY,Ultricies LLC vtLWAAY  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,6890,1927.2,27.00%,22,120
001i0000008rEVFAA2,Enim PC,Julie Owens,Gold,"97 Nassau Ave, Brooklyn, NY 11222",Brooklyn,Northeast,New York,9/18/2011,Vrai,9/16/2011,Healthcare,006i0000001vtL5AAI,Enim PC vtL5AAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,11222,12160,20.00%,19,800
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,9/19/2011,Vrai,9/19/2011,Recreation,006i0000001vtLGAAY,123 Warehousing vtLGAAY  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,85544,3456,4.00%,30,120
001i0000008rDbWAAU,Curae; Donec Industries,Greg Powell,Gold,"131 Summer St, Stamford, CT 06901-2323",Stamford,Northeast,Connecticut,9/20/2011,Vrai,9/20/2011,Tobacco,006i0000001vtLSAAY,Curae; Donec Industries vtLSAAY  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,6901,6480,19.00%,10,800
001i0000008rC0tAAE,Malesuada Limited,Maria Porter,Gold,"214 West Davis Rd, Magnolia, NJ 08049-1215",Magnolia,Northeast,New Jersey,9/23/2011,Vrai,9/25/2011,Automotives,006i0000001vtLrAAI,Malesuada Limited vtLrAAI  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,8049,6177.6,1.00%,52,120
001i0000008rCwmAAE,Odio Aliquam Vulputate Limited,Maria Porter,Gold,"33 Main St, Woodbridge, NJ 07095-3335",Woodbridge,Northeast,New Jersey,9/23/2011,Vrai,9/25/2011,Services,006i0000001vtLkAAI,Odio Aliquam Vulputate Limited vtLkAAI  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,7095,6090,13.00%,10,700
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,9/25/2011,Vrai,9/25/2011,Recreation,006i0000001vtLjAAI,123 Warehousing vtLjAAI  MOL Premium Services,Services,MOL Premium,Closed Won,Vrai,85544,1880,6.00%,2,1000
001i0000008rG4CAAU,Euismod Ac Fermentum Ltd,Greg Powell,Gold,"3378 White Mountain Hwy (Rt 16), North Conway, NH 03860-1518",North Conway,Northeast,New Hampshire,9/25/2011,Vrai,9/25/2011,Transportation,006i0000001vtLoAAI,Euismod Ac Fermentum Ltd vtLoAAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,3860,93536,26.00%,158,800
001i0000008rEBfAAM,Metus In Corp.,Maria Porter,Gold,"10 Peterson St, Millville, NJ 08332-4818",Millville,Northeast,New Jersey,9/25/2011,Vrai,7/17/2011,Financial Services,006i0000001vtIMAAY,Metus In Corp. vtIMAAY  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,8332,64728,7.00%,87,800
001i0000008rCDaAAM,Lacus Corporation,Maria Porter,Gold,"138 Nassau St Ste A, Princeton, NJ 08542-7011",Princeton,Northeast,New Jersey,9/25/2011,Vrai,9/27/2011,Insurance,006i0000001vtMJAAY,Lacus Corporation vtMJAAY  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,8542,54720,10.00%,76,800
001i0000008rFjLAAU,A Dui Cras Consulting,Jamie Data,Gold,"570 Main St, Bangor, ME 04401-6821",Bangor,Northeast,Maine,9/30/2011,Vrai,9/27/2011,Insurance,006i0000001vtM0AAI,A Dui Cras Consulting vtM0AAI  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,4401,720,10.00%,1,800
001i0000008rG6VAAU,Global Phone Networks(GPN),Fred Jenkins,Gold,"110 N Magnolia Ave, El Cajon, CA 92020",El Cajon,West,California,9/30/2011,Vrai,9/27/2011,Technology,006i0000001vtMAAAY,Global Phone Networks(GPN) vtMAAAY  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,92020,69000,25.00%,115,800
001i0000008rFoZAAU,Mollis LLC,Tara Wang,Gold,"4746 E. Grant Rd., Tucson, AZ 85712",Tucson,Southwest,Arizona,10/3/2011,Vrai,9/27/2011,Internet,006i0000001vtLzAAI,Mollis LLC vtLzAAI  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,85712,568,29.00%,1,800
001i0000008rBTjAAM,Tempus Eu Ligula Corporation,Julie Owens,Gold,"47 S Water St # 53, Peekskill, NY 10566-2035",Peekskill,Northeast,New York,10/4/2011,Vrai,9/27/2011,Financial Services,006i0000001vtMBAAY,Tempus Eu Ligula Corporation vtMBAAY  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,10566,4368,9.00%,6,800
001i0000008rC3LAAU,Ipsum Cursus Vestibulum Company,Julie Owens,Gold,"161 River Ave, Patchogue, NY 11772-3304",Patchogue,Northeast,New York,10/7/2011,Vrai,10/9/2011,Computer Hardware,006i0000001vtMpAAI,Ipsum Cursus Vestibulum Company vtMpAAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,11772,7008,27.00%,12,800
001i0000008rC3MAAU,Cras Convallis Convallis LLP,Julie Owens,Gold,"6 Dexter Plz, Pearl River, NY 10965-2321",Pearl River,Northeast,New York,10/7/2011,Vrai,10/9/2011,Insurance,006i0000001vtMqAAI,Cras Convallis Convallis LLP vtMqAAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,10965,6336,12.00%,9,800
001i0000008rFDYAA2,Commodo LLC,Julie Owens,Gold,"21 2nd St, Athens, NY 12015-1327",Athens,Northeast,New York,10/8/2011,Vrai,10/10/2011,Retail,006i0000001vtMtAAI,Commodo LLC vtMtAAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,12015,5256,27.00%,9,800
001i0000008rEXSAA2,Duis Cursus Diam Incorporated,Kevin Gibson,Gold,"6 Center Sq, Hanover, PA 17331",Hanover,Northeast,Pennsylvania,10/9/2011,Vrai,10/6/2011,Healthcare,006i0000001vtMmAAI,Duis Cursus Diam Incorporated vtMmAAI  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,17331,1363.2,29.00%,16,120
001i0000008rBUXAA2,Enim Industries,Julie Owens,Gold,"417 River St, Troy, NY 12180-2822",Troy,Northeast,New York,10/9/2011,Vrai,10/11/2011,Manufacturing,006i0000001vtMzAAI,Enim Industries vtMzAAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,12180,4320,10.00%,6,800
001i0000008rEyUAAU,Lacus Mauris Non LLP,Greg Powell,Gold,"850 W Main St, Branford, CT 06405-3422",Branford,Northeast,Connecticut,10/11/2011,Vrai,10/4/2011,Business Services,006i0000001vtMjAAI,Lacus Mauris Non LLP vtMjAAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,6405,31648,14.00%,46,800
001i0000008rBUSAA2,Sem Incorporated,Elissa Sanders,Gold,"105 W Emma St @ VFW Post 1771, Lafayette, CO 80026",Lafayette,West,Colorado,10/15/2011,Vrai,10/10/2011,Financial Services,006i0000001vtMuAAI,Sem Incorporated vtMuAAI  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,80026,1344,16.00%,2,800
001i0000008rG61AAE,Per Conubia Consulting,Greg Powell,Gold,"254 Wilkins St, Morrisville, VT 05661-6117",Morrisville,Northeast,Vermont,10/21/2011,Vrai,10/16/2011,Healthcare,006i0000001vtNBAAY,Per Conubia Consulting vtNBAAY  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,5661,9344,27.00%,16,800
001i0000008rFe5AAE,KMA Power,Eric Barnes,Gold,"57100 Beaver Drive #4 Sunriver Village, Sunriver, OR 97707",Sunriver,West,Oregon,10/23/2011,Vrai,10/23/2011,Telecommunication,006i0000001vtNWAAY,KMA Power vtNWAAY  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,97707,6132,27.00%,12,700
001i0000008rFe5AAE,KMA Power,Eric Barnes,Gold,"57100 Beaver Drive #4 Sunriver Village, Sunriver, OR 97707",Sunriver,West,Oregon,10/24/2011,Vrai,10/22/2011,Telecommunication,006i0000001vtNSAAY,KMA Power vtNSAAY  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,97707,1848,23.00%,20,120
001i0000008rC3RAAU,Sagittis Corp.,Julie Owens,Gold,"19 Quackenbush Sq, Albany, NY 12207-2311",Albany,Northeast,New York,10/24/2011,Vrai,10/3/2011,Oil & Gas,006i0000001vtMhAAI,Sagittis Corp. vtMhAAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,12207,34400,14.00%,50,800
001i0000008rC3RAAU,Sagittis Corp.,Julie Owens,Gold,"19 Quackenbush Sq, Albany, NY 12207-2311",Albany,Northeast,New York,10/24/2011,Vrai,10/11/2011,Oil & Gas,006i0000001vtN0AAI,Sagittis Corp. vtN0AAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,12207,11136,13.00%,16,800
001i0000008rFhdAAE,Rutrum Justo Praesent Consulting,Julie Owens,Gold,"237 Union St, Schenectady, NY 12305-1405",Schenectady,Northeast,New York,10/25/2011,Vrai,10/27/2011,Business Services,006i0000001vtNgAAI,Rutrum Justo Praesent Consulting vtNgAAI  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,12305,196.8,18.00%,2,120
001i0000008rFe5AAE,KMA Power,Eric Barnes,Gold,"57100 Beaver Drive #4 Sunriver Village, Sunriver, OR 97707",Sunriver,West,Oregon,10/25/2011,Vrai,10/17/2011,Telecommunication,006i0000001vtNEAAY,KMA Power vtNEAAY  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,97707,2280,5.00%,3,800
001i0000008rER9AAM,Ante Blandit Company,Julie Owens,Gold,"5359 State Route 23, Windham, NY 12496-5906",Windham,Northeast,New York,10/28/2011,Vrai,10/23/2011,Healthcare,006i0000001vtNXAAY,Ante Blandit Company vtNXAAY  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,12496,712,11.00%,1,800
